,7_TCGA_hg19,10_TCGA_hg19,EGFR_hg19,7_TCGA_hg38,10_TCGA_hg38,EGFR_hg38,7_UCSC_hg19,10_UCSC_hg19,EGFR_ucsc
TCGA-HT-8109,0.0025996533795493936,-0.0031678986272439284,0.0,0.003897116134060795,-0.0027881040892193307,0.0,0.0,-0.0010131712259371835,0.0
TCGA-HT-8110,0.9974003466204506,-1.0,2.0,0.9984411535463756,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-HT-8111,0.0,-0.0010559662090813093,0.0,0.0,-0.004646840148698885,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-8113,0.0025996533795493936,-0.026399155227032733,0.0,0.002338269680436477,-0.015799256505576207,0.0,0.0,0.0,0.0
TCGA-HT-8114,0.37435008665511266,-0.0031678986272439284,0.0,0.37568199532346064,-0.0018587360594795538,0.0,0.3811158798283262,0.0,0.0
TCGA-HT-8563,0.0,-0.18796198521647306,0.0,0.001558846453624318,-0.17286245353159851,0.0,0.0,-0.16312056737588654,0.0
TCGA-HT-8564,0.8457538994800693,-1.0,0.0,0.7155105222135619,-1.0,1.0,0.9982832618025751,-1.0,1.0
TCGA-HT-A4DS,0.9922010398613518,-1.0,1.0,0.995323460639127,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-HT-A4DV,0.0017331022530329288,-0.007391763463569166,0.0,0.0,-0.019516728624535316,0.0,0.0,0.0,0.0
TCGA-HT-A5R5,0.9965337954939342,-0.021119324181626188,1.0,0.995323460639127,-0.007434944237918215,1.0,0.9991416309012876,0.0,1.0
TCGA-HT-A5R7,0.053726169844020795,-0.6473072861668426,0.0,0.04598597038191738,-0.6979553903345725,0.0,0.04034334763948498,-0.790273556231003,0.0
TCGA-HT-A5R9,0.9965337954939342,-0.0010559662090813093,1.0,1.0,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-HT-A5RA,0.6707105719237435,-1.0,2.0,0.6625097427903351,-1.0,2.0,0.6738197424892703,-1.0,2.0
TCGA-HT-A5RB,0.004332755632582322,-0.021119324181626188,0.0,0.003117692907248636,-0.04460966542750929,0.0,0.0008583690987124463,0.0,0.0
TCGA-HT-A5RC,1.0,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-HT-A614,0.0017331022530329288,-0.007391763463569166,0.0,0.000779423226812159,-0.015799256505576207,0.0,0.0,0.0,0.0
TCGA-HT-A615,0.0034662045060658577,0.0,0.0,0.003897116134060795,-0.011152416356877323,0.0,0.0,0.0,0.0
TCGA-HT-A616,0.6681109185441941,-0.011615628299894404,0.0,0.6586126266562744,-0.00929368029739777,0.0,0.6678111587982832,0.0,0.0
TCGA-HT-A617,0.9974003466204506,-0.9461457233368532,1.0,1.0,-0.9488847583643123,1.0,0.9991416309012876,-0.9463019250253293,1.0
TCGA-HT-A618,0.13778162911611785,-0.0010559662090813093,0.0,0.13951675759937646,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-HT-A619,0.9974003466204506,0.0,1.0,0.9992205767731879,0.0,1.0,0.9991416309012876,0.0,1.0
TCGA-HT-A61B,0.0008665511265164644,-0.021119324181626188,0.0,0.005455962587685113,-0.026022304832713755,0.0,0.0,0.0,0.0
TCGA-HT-A61C,0.9982668977469671,-1.0,1.0,0.9992205767731879,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-HT-A74H,0.9939341421143848,-0.986272439281943,1.0,0.9984411535463756,-0.9869888475836431,1.0,0.9991416309012876,-1.0,1.0
TCGA-HT-A74J,0.9974003466204506,-0.0010559662090813093,1.0,1.0,-0.0018587360594795538,1.0,1.0,0.0,1.0
TCGA-HT-A74K,0.9246100519930676,-0.0010559662090813093,1.0,0.8721745908028059,-0.0009293680297397769,1.0,0.9965665236051502,0.0,1.0
TCGA-HT-A74L,0.4904679376083189,-0.006335797254487857,0.0,0.48246297739672644,-0.0018587360594795538,0.0,0.4978540772532189,0.0,0.0
TCGA-HT-A74O,0.5216637781629117,0.0,0.0,0.5175370226032736,0.0,0.0,0.5218884120171674,0.0,0.0
TCGA-HW-7486,0.207105719237435,-0.0021119324181626186,0.0,0.33904910366328916,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-HW-7487,0.0,0.0,0.0,0.002338269680436477,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-HW-7489,0.00779896013864818,-0.01689545934530095,0.0,0.024162120031176928,-0.16821561338289961,0.0,0.0,0.0,0.0
TCGA-HW-7490,0.006065857885615251,-0.0010559662090813093,0.0,0.014029618082618862,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-HW-7491,0.0008665511265164644,-0.011615628299894404,0.0,0.0171473109898675,-0.0027881040892193307,0.0,0.0008583690987124463,0.0,0.0
TCGA-HW-7495,0.5398613518197574,-0.0010559662090813093,0.0,0.534684333593141,-0.0009293680297397769,0.0,0.5587982832618026,0.0,0.0
TCGA-HW-8319,0.0017331022530329288,-0.021119324181626188,0.0,0.001558846453624318,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-HW-8320,0.0008665511265164644,0.0,0.0,0.004676539360872954,0.0,0.0,0.0,0.0,0.0
TCGA-HW-8321,0.0034662045060658577,-0.5945089757127772,0.0,0.009353078721745909,-0.45353159851301117,0.0,0.0,-0.5501519756838906,0.0
TCGA-HW-8322,0.5155979202772963,-0.0010559662090813093,0.0,0.5066250974279034,-0.0009293680297397769,0.0,0.5218884120171674,0.0,0.0
TCGA-HW-A5KJ,0.5545927209705372,0.0,0.0,0.5541699142634451,0.0,0.0,0.5630901287553648,0.0,0.0
TCGA-HW-A5KK,0.25043327556325823,-1.0,2.0,0.17614964925954793,-0.9990706319702602,2.0,0.24892703862660945,-1.0,2.0
TCGA-HW-A5KL,0.0,-0.006335797254487857,-1.0,0.003117692907248636,-0.0018587360594795538,-1.0,0.0,0.0,-1.0
TCGA-HW-A5KM,0.28162911611785096,-0.004223864836325237,0.0,0.37022603273577553,-0.0018587360594795538,0.0,0.2772532188841202,0.0,0.0
TCGA-IK-7675,0.009532062391681109,-0.48468848996832103,0.0,0.010132501948558068,-0.4544609665427509,0.0,0.0,-0.4518743667679838,0.0
TCGA-IK-8125,0.005199306759098787,-0.0031678986272439284,0.0,0.006235385814497272,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-KT-A74X,0.008665511265164644,-0.0031678986272439284,0.0,0.003117692907248636,-0.0018587360594795538,0.0,0.0008583690987124463,0.0,0.0
TCGA-KT-A7W1,0.9991334488734835,-1.0,2.0,1.0,-1.0,2.0,0.9982832618025751,-1.0,2.0
TCGA-OX-A56R,0.9948006932409013,-0.9746568109820486,2.0,0.9992205767731879,-0.9730483271375465,2.0,0.9991416309012876,-0.9766970618034447,2.0
TCGA-P5-A5ET,0.009532062391681109,0.0,0.0,0.003897116134060795,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5EU,0.004332755632582322,-0.20696937697993664,0.0,0.01636788776305534,-0.1895910780669145,0.0,0.0,-0.182370820668693,0.0
TCGA-P5-A5EV,0.6230502599653379,-0.10982048574445617,0.0,0.6219797349961029,-0.06319702602230483,0.0,0.6377682403433477,0.0,0.0
TCGA-P5-A5EW,0.01733102253032929,-0.0010559662090813093,0.0,0.000779423226812159,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-P5-A5EX,0.004332755632582322,-0.0021119324181626186,0.0,0.003117692907248636,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-P5-A5EY,0.004332755632582322,-0.012671594508975714,0.0,0.006235385814497272,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-P5-A5EZ,0.36221837088388215,-0.7434002111932418,0.0,0.32969602494154326,-0.7044609665427509,0.0,0.7502145922746781,-0.7629179331306991,1.0
TCGA-P5-A5F0,0.9965337954939342,-0.0021119324181626186,1.0,0.9984411535463756,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-P5-A5F1,0.40121317157712305,0.0,0.0,0.38893219017926733,0.0,0.0,0.3562231759656652,0.0,0.0
TCGA-P5-A5F2,0.0025996533795493936,-0.5163674762407603,0.0,0.004676539360872954,-0.48141263940520446,0.0,0.0,-0.45997973657548125,0.0
TCGA-P5-A5F4,0.0,-0.06019007391763464,0.0,0.006235385814497272,-0.05855018587360595,0.0,0.0,-0.0182370820668693,0.0
TCGA-P5-A5F6,0.014731369150779897,-0.0010559662090813093,-1.0,0.3289166017147311,-0.0037174721189591076,-1.0,0.0,0.0,-1.0
TCGA-P5-A72U,0.9618717504332756,-1.0,1.0,0.9649259547934529,-1.0,1.0,0.9639484978540772,-1.0,1.0
TCGA-P5-A72W,0.005199306759098787,-0.17634635691657866,0.0,0.017926734216679657,-0.31970260223048325,0.0,0.0,-0.16109422492401215,0.0
TCGA-P5-A72X,0.0008665511265164644,0.0,0.0,0.001558846453624318,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-P5-A72Z,0.0,-0.0010559662090813093,0.0,0.001558846453624318,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A730,0.010398613518197574,-0.0031678986272439284,0.0,0.003897116134060795,-0.0055762081784386614,0.0,0.0,-0.0010131712259371835,0.0
TCGA-P5-A731,0.5034662045060658,-0.0031678986272439284,0.0,0.49415432579890883,-0.0009293680297397769,0.0,0.5107296137339056,0.0,0.0
TCGA-P5-A733,0.44714038128249567,0.0,0.0,0.4388152766952455,0.0,0.0,0.45407725321888415,0.0,0.0
TCGA-P5-A735,0.0025996533795493936,-0.024287222808870117,0.0,0.004676539360872954,-0.012081784386617101,0.0,0.0,0.0,0.0
TCGA-P5-A736,0.9402079722703639,-0.0010559662090813093,1.0,0.9984411535463756,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-P5-A737,0.01559792027729636,0.0,0.0,0.012470771628994544,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A77W,0.0,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A77X,0.0017331022530329288,-0.04329461457233368,0.0,0.0,-0.031598513011152414,0.0,0.0,-0.022289766970618033,0.0
TCGA-P5-A780,0.008665511265164644,-0.7697993664202746,0.0,0.002338269680436477,-0.7444237918215614,0.0,0.0008583690987124463,-0.7426545086119554,0.0
TCGA-P5-A781,0.0017331022530329288,-0.0010559662090813093,0.0,0.001558846453624318,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-QH-A65R,0.011265164644714038,-0.0021119324181626186,0.0,0.02260327357755261,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-QH-A65S,0.012131715771230503,-0.012671594508975714,0.0,0.01558846453624318,0.0,0.0,0.0,0.0,0.0
TCGA-QH-A65V,0.0,-0.007391763463569166,0.0,0.014029618082618862,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-QH-A65X,0.0008665511265164644,-0.0021119324181626186,0.0,0.05611847233047545,-0.0037174721189591076,0.0,0.0,-0.0010131712259371835,0.0
TCGA-QH-A65Z,0.0017331022530329288,-0.0031678986272439284,0.0,0.003897116134060795,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-QH-A6CS,0.9991334488734835,-0.9788806758183738,1.0,0.9976617303195635,-0.9860594795539034,1.0,0.9991416309012876,-1.0,1.0
TCGA-QH-A6CU,0.5407279029462738,-0.009503695881731784,0.0,0.534684333593141,-0.012081784386617101,0.0,0.5467811158798284,0.0,0.0
TCGA-QH-A6CV,0.9965337954939342,-0.989440337909187,2.0,0.9992205767731879,-0.9907063197026023,2.0,0.9991416309012876,-0.9898682877406282,2.0
TCGA-QH-A6CW,0.0,-0.006335797254487857,0.0,0.0,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-QH-A6CX,0.6889081455805892,-0.7940865892291447,2.0,0.6757599376461418,-0.7555762081784386,2.0,0.6824034334763949,-0.7507598784194529,2.0
TCGA-QH-A6CY,0.0,-0.0010559662090813093,0.0,0.003897116134060795,-0.013011152416356878,0.0,0.0,-0.0010131712259371835,0.0
TCGA-QH-A6CZ,0.0,-0.013727560718057022,0.0,0.002338269680436477,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-QH-A6X3,0.4748700173310225,-0.21752903907074975,0.0,0.4715510522213562,-0.20724907063197026,0.0,0.48412017167381977,-0.1945288753799392,0.0
TCGA-QH-A6X4,0.0017331022530329288,-0.022175290390707498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-QH-A6X5,0.011265164644714038,-0.005279831045406547,0.0,0.002338269680436477,-0.00929368029739777,0.0,0.0,0.0,0.0
TCGA-QH-A6X8,0.0,-0.006335797254487857,0.0,0.0,-0.0362453531598513,0.0,0.0,0.0,0.0
TCGA-QH-A6X9,0.67157712305026,-0.2967265047518479,1.0,0.6788776305533905,-0.27137546468401486,1.0,0.9965665236051502,-0.2634245187436677,1.0
TCGA-QH-A6XA,0.3223570190641248,-0.0021119324181626186,0.0,0.2977396726422447,-0.0009293680297397769,0.0,0.7579399141630901,0.0,1.0
TCGA-QH-A6XC,1.0,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-QH-A86X,0.006932409012131715,-0.0021119324181626186,0.0,0.002338269680436477,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-QH-A870,0.4462738301559792,-0.03695881731784583,0.0,0.49025720966484804,-0.020446096654275093,0.0,0.41201716738197425,0.0,0.0
TCGA-R8-A6MK,0.008665511265164644,-0.007391763463569166,0.0,0.014029618082618862,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-R8-A6ML,0.006932409012131715,-0.0010559662090813093,0.0,0.007014809041309431,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-R8-A6MO,0.0,-0.0021119324181626186,0.0,0.0,-0.008364312267657992,0.0,0.0,0.0,0.0
TCGA-R8-A6YH,0.02512998266897747,-0.006335797254487857,0.0,0.002338269680436477,0.0,0.0,0.0,0.0,0.0
TCGA-R8-A73M,0.0017331022530329288,-0.012671594508975714,0.0,0.003117692907248636,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-RR-A6KA,0.9982668977469671,-0.5554382259767687,1.0,1.0,-0.5604089219330854,1.0,0.9991416309012876,-0.5572441742654508,1.0
TCGA-RR-A6KB,0.9913344887348353,-0.9978880675818373,1.0,0.9945440374123149,-0.9981412639405205,2.0,0.9991416309012876,-1.0,1.0
TCGA-RR-A6KC,0.9948006932409013,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-RY-A83X,0.0008665511265164644,-0.46673706441393875,0.0,0.001558846453624318,-0.44144981412639406,0.0,0.0,-0.4316109422492401,0.0
TCGA-RY-A83Y,0.0,-0.0021119324181626186,0.0,0.05066250974279034,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-RY-A83Z,0.0,-0.9271383315733897,0.0,0.000779423226812159,-0.9163568773234201,0.0,0.0,-0.9118541033434651,0.0
TCGA-RY-A840,0.008665511265164644,0.0,0.0,0.007014809041309431,0.0,0.0,0.0,0.0,0.0
TCGA-RY-A843,0.0017331022530329288,-0.004223864836325237,0.0,0.000779423226812159,-0.0055762081784386614,0.0,0.0,-0.013171225937183385,0.0
TCGA-RY-A845,0.9965337954939342,-0.007391763463569166,1.0,0.9968823070927514,-0.0055762081784386614,1.0,0.9991416309012876,0.0,1.0
TCGA-RY-A847,0.0,-0.006335797254487857,0.0,0.0,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6TS,0.005199306759098787,-0.6546990496304118,-1.0,0.001558846453624318,-0.7592936802973977,-1.0,0.0,-1.0,-1.0
TCGA-S9-A6TU,0.0,-0.0010559662090813093,0.0,0.00779423226812159,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6TV,0.0017331022530329288,-0.0010559662090813093,0.0,0.0,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6TW,0.0017331022530329288,-0.022175290390707498,0.0,0.0,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-S9-A6TX,0.0,-0.021119324181626188,0.0,0.0,-0.008364312267657992,0.0,0.0,0.0,0.0
TCGA-S9-A6TY,0.9939341421143848,-0.0010559662090813093,1.0,0.9984411535463756,-0.004646840148698885,1.0,0.9991416309012876,0.0,1.0
TCGA-S9-A6TZ,0.0017331022530329288,-0.0031678986272439284,0.0,0.000779423226812159,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-S9-A6U0,0.9956672443674177,-0.9714889123548046,2.0,0.9929851909586905,-0.9795539033457249,2.0,0.9982832618025751,-0.9929078014184397,2.0
TCGA-S9-A6U1,0.004332755632582322,-0.0010559662090813093,0.0,0.003117692907248636,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6U2,0.0,-0.0021119324181626186,0.0,0.000779423226812159,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-S9-A6U5,0.0008665511265164644,-0.004223864836325237,0.0,0.001558846453624318,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-S9-A6U6,0.04592720970537262,-0.20485744456177402,0.0,0.042868277474668745,-0.129182156133829,0.0,0.041201716738197426,0.0,0.0
TCGA-S9-A6U8,0.01559792027729636,0.0,0.0,0.00779423226812159,0.0,0.0,0.0,0.0,0.0
TCGA-S9-A6U9,0.00779896013864818,-0.0010559662090813093,0.0,0.011691348402182385,0.0,0.0,0.0,0.0,0.0
TCGA-S9-A6UA,0.01733102253032929,-0.27455121436114044,0.0,0.017926734216679657,-0.25092936802973975,0.0,0.0,-0.6605876393110436,0.0
TCGA-S9-A6UB,0.0,-0.23125659978880675,0.0,0.0,-0.22211895910780668,0.0,0.0,-0.2127659574468085,0.0
TCGA-S9-A6WD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-S9-A6WE,0.0,-0.0010559662090813093,0.0,0.003897116134060795,-0.0027881040892193307,0.0,0.0,0.0,0.0
TCGA-S9-A6WG,0.0034662045060658577,-0.006335797254487857,0.0,0.005455962587685113,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6WH,0.05719237435008666,-0.0010559662090813093,0.0,0.05455962587685113,-0.0009293680297397769,0.0,0.09356223175965665,0.0,0.0
TCGA-S9-A6WI,0.0017331022530329288,-0.0010559662090813093,0.0,0.001558846453624318,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-S9-A6WL,0.0,-0.005279831045406547,0.0,0.0,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A6WM,0.9982668977469671,-1.0,2.0,1.0,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-S9-A6WN,0.006065857885615251,-0.0010559662090813093,0.0,0.004676539360872954,-0.0009293680297397769,0.0,0.0017167381974248926,0.0,0.0
TCGA-S9-A6WO,0.6230502599653379,-0.010559662090813094,0.0,0.5315666406858924,-0.01486988847583643,0.0,0.5553648068669528,0.0,0.0
TCGA-S9-A6WP,0.0,-0.022175290390707498,0.0,0.004676539360872954,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-S9-A6WQ,0.010398613518197574,-0.2122492080253432,0.0,0.003897116134060795,-0.1979553903345725,0.0,0.0008583690987124463,-0.1833839918946302,0.0
TCGA-S9-A7IQ,1.0,-0.009503695881731784,1.0,0.9984411535463756,-0.01486988847583643,1.0,0.9991416309012876,0.0,1.0
TCGA-S9-A7IS,0.0,-0.14044350580781415,0.0,0.001558846453624318,-0.12732342007434944,-1.0,0.0,-0.11854103343465046,0.0
TCGA-S9-A7IX,0.9965337954939342,-0.9989440337909187,2.0,0.9992205767731879,-1.0,2.0,0.9991416309012876,-1.0,2.0
TCGA-S9-A7IY,0.0,-0.006335797254487857,0.0,0.0,-0.004646840148698885,0.0,0.0,0.0,0.0
TCGA-S9-A7IZ,0.9904679376083189,0.0,1.0,0.9929851909586905,-0.0009293680297397769,1.0,0.992274678111588,-0.0010131712259371835,1.0
TCGA-S9-A7J0,0.7053726169844021,-0.7666314677930306,0.0,0.6936866718628215,-0.6905204460966543,0.0,0.9158798283261803,-0.7426545086119554,1.0
TCGA-S9-A7J1,0.00779896013864818,-0.0010559662090813093,0.0,0.00779423226812159,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A7J2,0.0017331022530329288,-0.014783526927138331,0.0,0.0,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-S9-A7J3,0.0,-0.01795142555438226,0.0,0.043647700701480906,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-S9-A7QW,0.6230502599653379,-0.044350580781414996,0.0,0.6165237724084178,-0.03717472118959108,0.0,0.6300429184549357,-0.030395136778115502,0.0
TCGA-S9-A7QX,0.25216637781629114,-0.4720168954593453,0.0,0.24318004676539362,-0.4656133828996282,0.0,0.24721030042918454,-0.4316109422492401,0.0
TCGA-S9-A7QY,0.5433275563258232,0.0,0.0,0.5385814497272019,-0.06412639405204461,0.0,0.5545064377682404,0.0,0.0
TCGA-S9-A7QZ,0.0008665511265164644,-0.014783526927138331,0.0,0.000779423226812159,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-S9-A7R1,0.34488734835355284,-0.009503695881731784,0.0,0.33982852689010135,-0.0037174721189591076,0.0,0.3536480686695279,0.0,0.0
TCGA-S9-A7R2,0.9956672443674177,-0.9978880675818373,1.0,0.9976617303195635,-0.9990706319702602,1.0,0.9974248927038627,-1.0,1.0
TCGA-S9-A7R3,0.0017331022530329288,-0.14149947201689547,0.0,0.0,-0.12639405204460966,0.0,0.0,-0.11752786220871327,0.0
TCGA-S9-A7R4,0.0025996533795493936,-0.007391763463569166,0.0,0.000779423226812159,-0.0027881040892193307,0.0,0.0,-0.0010131712259371835,0.0
TCGA-S9-A7R7,0.01386481802426343,-0.0010559662090813093,0.0,0.00857365549493375,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-S9-A7R8,0.0017331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-S9-A89V,0.0008665511265164644,-0.2375923970432946,0.0,0.002338269680436477,-0.25092936802973975,0.0,0.0008583690987124463,-0.24518743667679838,0.0
TCGA-S9-A89Z,0.004332755632582322,-0.6884899683210137,0.0,0.16289945440374123,-0.6524163568773235,0.0,0.005150214592274678,-0.7629179331306991,0.0
TCGA-TM-A7C3,0.9974003466204506,-0.9915522703273495,2.0,0.9984411535463756,-0.9888475836431226,2.0,0.9991416309012876,-0.9979736575481256,2.0
TCGA-TM-A7C4,0.5346620450606586,-0.006335797254487857,0.0,0.524551831644583,-0.007434944237918215,0.0,0.542489270386266,0.0,0.0
TCGA-TM-A7C5,0.00779896013864818,0.0,0.0,0.010132501948558068,-0.0009293680297397769,0.0,0.0017167381974248926,0.0,0.0
TCGA-TM-A7CA,0.854419410745234,0.0,0.0,0.8885424785658612,0.0,1.0,0.9991416309012876,0.0,1.0
TCGA-TM-A7CF,0.006065857885615251,-0.013727560718057022,0.0,0.010132501948558068,-0.1970260223048327,0.0,0.0008583690987124463,-0.13779128672745694,0.0
TCGA-TM-A84B,0.9991334488734835,-1.0,1.0,0.9992205767731879,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-TM-A84C,0.0,-0.0010559662090813093,0.0,0.003117692907248636,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-TM-A84F,0.0,-0.010559662090813094,0.0,0.0,-0.0018587360594795538,0.0,0.0,0.0,0.0
TCGA-TM-A84G,0.0008665511265164644,-0.005279831045406547,0.0,0.0,0.0,0.0,0.017167381974248927,0.0,0.0
TCGA-TM-A84H,0.9419410745233969,-0.03484688489968321,1.0,0.9431021044427124,-0.03717472118959108,1.0,0.9502145922746781,0.0,1.0
TCGA-TM-A84I,0.010398613518197574,-0.9989440337909187,0.0,0.05222135619641465,-0.9990706319702602,1.0,0.0034334763948497852,-1.0,0.0
TCGA-TM-A84J,0.006932409012131715,-0.9683210137275607,0.0,0.007014809041309431,-0.9711895910780669,0.0,0.0,-0.9766970618034447,0.0
TCGA-TM-A84L,0.16464471403812825,0.0,0.0,0.1652377240841777,-0.0009293680297397769,0.0,0.1570815450643777,0.0,0.0
TCGA-TM-A84M,0.9844020797227037,-0.011615628299894404,1.0,0.9937646141855028,-0.015799256505576207,1.0,0.9991416309012876,0.0,1.0
TCGA-TM-A84O,0.009532062391681109,-0.01583949313621964,0.0,0.007014809041309431,-0.007434944237918215,0.0,0.0,0.0,0.0
TCGA-TM-A84Q,0.026863084922010397,-0.0021119324181626186,0.0,0.12003117692907249,-0.18401486988847585,0.0,0.0008583690987124463,0.0,0.0
TCGA-TM-A84R,0.00779896013864818,0.0,0.0,0.002338269680436477,0.0,0.0,0.0,0.0,0.0
TCGA-TM-A84S,0.0,-0.005279831045406547,0.0,0.0,-0.006505576208178439,0.0,0.0,0.0,0.0
TCGA-TM-A84T,0.00779896013864818,-0.0021119324181626186,0.0,0.001558846453624318,-0.008364312267657992,0.0,0.0,0.0,0.0
TCGA-TQ-A7RF,0.0,-0.21013727560718057,0.0,0.003897116134060795,-0.1895910780669145,0.0,0.0,-0.17933130699088146,0.0
TCGA-TQ-A7RG,0.005199306759098787,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0
TCGA-TQ-A7RH,0.9480069324090121,0.0,1.0,0.9493374902572097,-0.00929368029739777,1.0,1.0,0.0,1.0
TCGA-TQ-A7RI,0.9991334488734835,-0.0010559662090813093,1.0,0.9984411535463756,-0.0009293680297397769,1.0,0.9991416309012876,0.0,1.0
TCGA-TQ-A7RJ,0.5424610051993067,-0.048574445617740235,0.0,0.6375681995323461,-0.17472118959107807,1.0,0.0008583690987124463,-0.16312056737588654,0.0
TCGA-TQ-A7RK,0.0,-0.005279831045406547,0.0,0.0,-0.0037174721189591076,0.0,0.0,0.0,0.0
TCGA-TQ-A7RM,0.6551126516464472,-0.996832101372756,0.0,0.6531566640685893,-0.9972118959107806,0.0,0.6618025751072961,-1.0,0.0
TCGA-TQ-A7RN,0.08665511265164645,-0.0010559662090813093,0.0,0.10132501948558068,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-TQ-A7RO,0.010398613518197574,-0.005279831045406547,0.0,0.002338269680436477,-0.0009293680297397769,0.0,0.0,0.0,0.0
TCGA-TQ-A7RP,0.9956672443674177,-1.0,1.0,1.0,-1.0,1.0,0.9991416309012876,-1.0,1.0
TCGA-TQ-A7RQ,0.009532062391681109,-0.0010559662090813093,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0
TCGA-TQ-A7RR,0.0034662045060658577,-0.26399155227032733,0.0,0.000779423226812159,-0.2425650557620818,0.0,0.0,-0.23505572441742653,0.0
TCGA-TQ-A7RS,0.00779896013864818,-0.025343189017951427,0.0,0.05455962587685113,-0.01858736059479554,0.0,0.0,0.0,0.0
TCGA-TQ-A7RU,0.0017331022530329288,-0.008447729672650475,0.0,0.0,-0.0055762081784386614,0.0,0.0,0.0,0.0
TCGA-TQ-A7RV,0.12824956672443674,-0.014783526927138331,0.0,0.1480904130943102,0.0,0.0,0.0,0.0,0.0
TCGA-TQ-A7RW,0.4714038128249567,-0.0010559662090813093,0.0,0.568978955572876,-0.0009293680297397769,0.0,0.022317596566523604,0.0,0.0
TCGA-TQ-A8XE,0.0017331022530329288,-0.01583949313621964,0.0,0.003117692907248636,-0.0009293680297397769,0.0,0.0008583690987124463,0.0,0.0
TCGA-VM-A8C8,0.022530329289428077,-0.0010559662090813093,0.0,0.02338269680436477,-0.0009293680297397769,0.0,0.02575107296137339,0.0,0.0
TCGA-VM-A8C9,0.0,-0.0021119324181626186,0.0,0.0,-0.004646840148698885,0.0,0.0,0.0,0.0
